X,btc_usd,atrct,trvou,hrate,ntrep,mwtrv,vix,sp500,gold,silver,bearish,yuan_usd,gbp_usd,rub_usd,United_States,China,Nigeria,South.Africa,Venezuela,Colombia,Bolivia,Corona,Elon
2018-03-11,9578.629883,11.925,897354070.9,25027267.37,145142,49444.16947,14.64,2786.57,1322.400024,16.546,0.2838,0.157689,1.380567,0.017518,14,34,16,21,23,4,11,0,0
2018-03-12,9205.120117,11.925,1145556675,26335882.66,176548,63539.97288,15.78,2783.02,1319.400024,16.471001,0.2838,0.158015,1.38554,0.017651,14,34,16,21,23,4,11,0,0
2018-03-13,9194.849609,10.825,1013634518,25845151.93,180767,79769.42308,16.35,2765.31,1325.900024,16.559,0.2838,0.158,1.390763,0.017585,14,34,16,21,23,4,11,0,0
2018-03-14,8269.80957,11.55,1112391454,23555075.18,182145,45672.92101,17.23,2749.48,1324.400024,16.466999,0.2838,0.158218,1.397233,0.01753,14,34,16,21,23,4,11,0,0
2018-03-15,8300.860352,11.55,1315209565,23555075.18,194745,54879.10183,16.59,2747.33,1316.800049,16.353001,0.2133,0.158328,1.397155,0.017563,14,34,16,21,23,4,11,0,0
2018-03-16,8338.349609,12.65,771954415.4,25517998.11,179043,47246.04414,15.8,2752.01,1311.300049,16.202,0.2133,0.158205,1.393864,0.017418,14,34,16,21,23,4,11,0,0
2018-03-17,7916.879883,11.4,973873396,24372959.73,147916,28910.3758,15.8,2752.01,1311.300049,16.202,0.2133,0.158205,1.393864,0.017418,14,34,16,21,23,4,11,0,0
2018-03-18,8223.679688,11.4,1270330308,25990711.3,155432,25440.61032,15.8,2752.01,1311.300049,16.202,0.2133,0.158205,1.393864,0.017418,12,28,19,19,21,5,10,0,0
2018-03-19,8630.650391,10.775,1183523625,26679206.96,182063,69918.11275,19.02,2712.92,1316.800049,16.254999,0.2133,0.157773,1.39435,0.017403,12,28,19,19,21,5,10,0,0
2018-03-20,8913.469727,9.316666667,1353859594,21859737.32,187021,49155.56226,18.2,2716.94,1311.099976,16.125,0.2133,0.157938,1.402525,0.017322,12,28,19,19,21,5,10,0,0
2018-03-21,8929.280273,9.316666667,770717053.2,26162835.21,186851,62263.44681,17.86,2711.93,1320.699951,16.357,0.2133,0.157906,1.400482,0.01739,12,28,19,19,21,5,10,0,0
2018-03-22,8728.469727,7.866666667,826892556.9,24613719.97,177713,53320.37356,23.34,2643.69,1326.599976,16.327999,0.2849,0.158213,1.414627,0.017595,12,28,19,19,21,5,10,0,0
2018-03-23,8879.620117,8.983333333,946210970.4,22892480.81,172416,35766.49099,24.87,2588.26,1349.300049,16.530001,0.2849,0.157861,1.411472,0.017449,12,28,19,19,21,5,10,0,0
2018-03-24,8668.120117,8.983333333,638996171.2,26851330.88,150932,31076.4961,24.87,2588.26,1349.300049,16.530001,0.2849,0.157861,1.411472,0.017449,12,28,19,19,21,5,10,0,0
2018-03-25,8495.780273,11.275,497976127.8,23236728.64,130110,33014.07355,24.87,2588.26,1349.300049,16.530001,0.2849,0.157861,1.411472,0.017449,12,20,21,17,29,6,8,0,0
2018-03-26,8209.400391,12.65,579084803.9,25818587.38,179941,47307.01429,21.03,2658.55,1354.400024,16.632,0.2849,0.158228,1.414767,0.017508,12,20,21,17,29,6,8,0,0
2018-03-27,7833.040039,12.65,706985634.7,26162835.21,177746,63789.05955,22.5,2612.62,1341.300049,16.489,0.2849,0.159429,1.423893,0.017478,12,20,21,17,29,6,8,0,0
2018-03-28,7954.47998,7.516666667,526257701.6,23236728.64,170699,57170.27502,22.87,2605,1324.199951,16.205,0.2849,0.15919,1.417635,0.01742,12,20,21,17,29,6,8,0,0
2018-03-29,7165.700195,11.625,589107762.5,26162835.21,183921,55913.54687,19.97,2640.87,1322.800049,16.223,0.3533,0.158841,1.408034,0.017325,12,20,21,17,29,6,8,0,0
2018-03-30,6890.52002,11.625,1352337905,27884074.37,176008,59230.38974,19.97,2640.87,1322.800049,16.223,0.3533,0.15901,1.402938,0.017466,12,20,21,17,29,6,8,0,0
2018-03-31,6973.529785,7.166666667,754226245.4,22031861.23,143012,30249.58221,19.97,2640.87,1322.800049,16.223,0.3533,0.15901,1.402938,0.017466,12,20,21,17,29,6,8,0,0
2018-04-01,6844.22998,6.616666667,828105595.7,28274794.22,129732,28392.69748,19.97,2640.87,1322.800049,16.223,0.3533,0.15901,1.402938,0.017466,12,32,18,16,29,4,10,0,0
2018-04-02,7083.799805,6.616666667,607508836.2,27227579.62,161581,41744.12926,23.62,2581.88,1342.099976,16.627001,0.3533,0.15918,1.403824,0.01751,12,32,18,16,29,4,10,0,0
2018-04-03,7456.109863,6.85,750173781.6,28449329.98,190546,43934.97439,21.1,2614.45,1332.800049,16.347,0.3533,0.159251,1.404672,0.01741,12,32,18,16,29,4,10,0,0
2018-04-04,6853.839844,11.375,841607108.5,25656757.72,178512,48083.18384,20.06,2644.69,1335.800049,16.209,0.3533,0.159023,1.406865,0.017354,12,32,18,16,29,4,10,0,0
2018-04-05,6811.470215,11.375,609341543.7,27227579.62,174618,52953.74716,18.94,2662.84,1324.300049,16.32,0.3664,0.158624,1.408808,0.01734,12,32,18,16,29,4,10,0,0
2018-04-06,6636.319824,10.7,462008926.1,24085935.81,166690,36591.69781,21.49,2604.47,1331.900024,16.332001,0.3664,0.15867,1.400874,0.017351,12,32,18,16,29,4,10,0,0
2018-04-07,6911.089844,9.35,513594758.6,31416438.02,149177,35378.68256,21.49,2604.47,1331.900024,16.332001,0.3664,0.15867,1.400874,0.017351,12,32,18,16,29,4,10,0,0
2018-04-08,7023.52002,9.35,326416047,28100258.45,131197,28449.54021,21.49,2604.47,1331.900024,16.332001,0.3664,0.15867,1.400874,0.017351,11,30,15,16,35,5,12,0,0
2018-04-09,6770.72998,9.875,753187037.3,25656757.72,169378,41939.81599,21.77,2613.16,1336.300049,16.499001,0.3664,0.158514,1.409165,0.017221,11,30,15,16,35,5,12,0,0
2018-04-10,6834.759766,6.9,836397533.3,28623865.75,179058,48760.06298,20.47,2656.87,1342,16.566,0.3664,0.158594,1.413827,0.016496,11,30,15,16,35,5,12,0,0
2018-04-11,6968.319824,6.9,307821267.9,28100258.45,176030,48211.92764,20.24,2642.19,1356.5,16.738001,0.3664,0.159195,1.418218,0.015894,11,30,15,16,35,5,12,0,0
2018-04-12,7889.25,11.95,1299643868,26878508.08,197298,59020.7159,18.49,2663.99,1338.400024,16.443001,0.4275,0.159525,1.418903,0.016023,11,30,15,16,35,5,12,0,0
2018-04-13,7895.959961,10.5,1477855675,28798401.52,203292,42419.94533,17.41,2656.3,1344.800049,16.628,0.4275,0.158957,1.423812,0.016125,11,30,15,16,35,5,12,0,0
2018-04-14,7986.240234,10.5,436167916.7,26146926.52,154989,35516.39965,17.41,2656.3,1344.800049,16.628,0.4275,0.158957,1.423812,0.016125,11,30,15,16,35,5,12,0,0
2018-04-15,8329.110352,8.466666667,463617555.3,31109116.95,166815,30716.36292,17.41,2656.3,1344.800049,16.628,0.4275,0.158957,1.423812,0.016125,10,21,15,18,28,5,16,0,0
2018-04-16,8058.669922,8.45,529840058.9,26910340.43,187602,40431.8359,16.56,2677.84,1347.5,16.662001,0.4275,0.159385,1.424684,0.016125,10,21,15,18,28,5,16,0,0
2018-04-17,7902.089844,8.45,394991691.1,30918263.48,192381,43231.25895,15.25,2706.39,1347.199951,16.771999,0.4275,0.159345,1.434206,0.016334,10,21,15,18,28,5,16,0,0
2018-04-18,8163.419922,12,464196480.8,30536556.52,191983,38259.49481,15.6,2708.64,1351.199951,17.231001,0.4275,0.159223,1.429654,0.016256,10,21,15,18,28,5,16,0,0
2018-04-19,8294.30957,6.85,547100495.4,33971919.13,203635,47309.79002,15.96,2693.13,1346.800049,17.222,0.2922,0.159403,1.420434,0.016438,10,21,15,18,28,5,16,0,0
2018-04-20,8845.830078,6.85,794298021.4,26146926.52,196615,42306.52902,16.88,2670.14,1336.699951,17.146999,0.2922,0.159284,1.408649,0.016406,10,21,15,18,28,5,16,0,0
2018-04-21,8895.580078,7.933333333,651772736,30345703.04,184347,37207.38839,16.88,2670.14,1336.699951,17.146999,0.2922,0.159284,1.408649,0.016406,10,21,15,18,28,5,16,0,0
2018-04-22,8802.459961,7.1,750430994.9,30536556.52,163151,25455.37068,16.88,2670.14,1336.699951,17.146999,0.2922,0.159284,1.408649,0.016406,10,25,15,17,27,5,6,0,0
2018-04-23,8930.879883,7.1,450699812.7,29200582.17,215329,49697.36446,16.34,2670.29,1322.5,16.570999,0.2922,0.158844,1.400168,0.016297,10,25,15,17,27,5,6,0,0
2018-04-24,9697.5,11.15,1018367445,30345703.04,241901,55212.72069,18.02,2634.56,1331.400024,16.687,0.2922,0.158326,1.393825,0.016186,10,25,15,17,27,5,6,0,0
2018-04-25,8845.740234,11.03333333,1227082385,23474977.82,201513,49106.67445,17.84,2639.4,1321.199951,16.486,0.2922,0.158582,1.399384,0.016258,10,25,15,17,27,5,6,0,0
2018-04-26,9281.509766,11.03333333,844331716.1,26910340.43,206418,42026.7679,16.24,2666.94,1316.300049,16.488001,0.2555,0.15811,1.393922,0.016025,10,25,15,17,27,5,6,0,0
2018-04-27,8987.049805,8.616666667,585397247.9,28391145.89,200705,39413.07421,15.41,2669.91,1320.300049,16.406,0.2555,0.157843,1.391943,0.015955,10,25,15,17,27,5,6,0,0
2018-04-28,9348.480469,12.825,622772523.2,25592018.83,175753,31801.00522,15.41,2669.91,1320.300049,16.406,0.2555,0.157843,1.391943,0.015955,10,25,15,17,27,5,6,0,0
2018-04-29,9419.080078,12.825,462929664.4,31590148.24,170038,21975.08816,15.41,2669.91,1320.300049,16.406,0.2555,0.157843,1.391943,0.015955,8,42,18,12,17,4,14,0,0
2018-04-30,9240.549805,10.525,418094847.7,30990335.3,204571,33093.67745,15.93,2648.05,1316.199951,16.312,0.2555,0.157803,1.377107,0.016046,8,42,18,12,17,4,14,0,0
2018-05-01,9119.009766,7.433333333,512078867.5,31590148.24,190682,34311.55047,15.49,2654.8,1303.800049,16.039,0.2555,0.157925,1.377221,0.01589,8,42,18,12,17,4,14,0,0
2018-05-02,9235.919922,7.433333333,388274885.1,27991270.6,201606,36784.48741,15.97,2635.67,1302.599976,16.291,0.2555,0.15792,1.360933,0.015773,8,42,18,12,17,4,14,0,0
2018-05-03,9743.860352,9.216666667,680877288.7,30190584.71,215854,43351.13946,15.9,2629.73,1310.699951,16.362,0.3025,0.157196,1.357386,0.015686,8,42,18,12,17,4,14,0,0
2018-05-04,9700.759766,11.2,826646057.1,27591395.3,207828,43119.99248,14.77,2663.42,1312.699951,16.434,0.3025,0.157413,1.357239,0.015885,8,42,18,12,17,4,14,0,0
2018-05-05,9858.150391,11.2,537691046.7,32189961.18,191797,19009.33213,14.77,2663.42,1312.699951,16.434,0.3025,0.157413,1.357239,0.015885,8,42,18,12,17,4,14,0,0
2018-05-06,9654.799805,12.575,469126978.4,27391457.65,162422,24482.10518,14.77,2663.42,1312.699951,16.434,0.3025,0.157413,1.357239,0.015885,9,18,21,15,21,4,10,0,0
2018-05-07,9373.009766,14.125,531232089.9,29990647.07,195013,33892.9561,14.75,2672.63,1312.199951,16.413,0.3025,0.157191,1.353198,0.016014,9,18,21,15,21,4,10,0,0
2018-05-08,9234.820313,14.125,517076475.3,27791332.95,200910,31444.86426,14.71,2671.92,1312,16.388,0.3025,0.157082,1.357036,0.015904,9,18,21,15,21,4,10,0,0
2018-05-09,9325.179688,13.60833333,488309747.7,31990023.54,195919,32605.35623,13.42,2697.79,1311.300049,16.458,0.3025,0.156993,1.355344,0.015758,9,18,21,15,21,4,10,0,0
2018-05-10,9043.94043,7.466666667,565867529.9,30790397.65,198343,39182.36721,13.23,2723.07,1320.800049,16.68,0.2553,0.157198,1.354463,0.015866,9,18,21,15,21,4,10,0,0
2018-05-11,8441.490234,7.466666667,463167940.3,26161151.17,201235,45478.16943,12.65,2727.72,1319,16.676001,0.2553,0.157525,1.352338,0.016207,9,18,21,15,21,4,10,0,0
2018-05-12,8504.889648,17.925,614413743.7,33988897.19,171483,22352.09398,12.65,2727.72,1319,16.676001,0.2553,0.157525,1.352338,0.016207,9,18,21,15,21,4,10,0,0
2018-05-13,8723.94043,8,695724449.4,30487010.81,151389,16870.1832,12.65,2727.72,1319,16.676001,0.2553,0.157525,1.352338,0.016207,7,17,17,15,15,3,8,0,0
2018-05-14,8716.790039,8,706860457.9,27191117.75,199757,41192.7969,12.93,2730.13,1316.5,16.57,0.2553,0.157901,1.355381,0.01619,7,17,17,15,15,3,8,0,0
2018-05-15,8510.379883,10.38333333,454469063.7,30075024.18,204456,33920.54652,14.63,2711.45,1288.900024,16.194,0.2553,0.157771,1.356245,0.016176,7,17,17,15,15,3,8,0,0
2018-05-16,8368.830078,9.95,643573959.1,36872803.62,198362,35421.04412,13.42,2722.46,1290.199951,16.297001,0.2553,0.156818,1.35002,0.016068,7,17,17,15,15,3,8,0,0
2018-05-17,8094.319824,9.95,424479322,27191117.75,183119,39503.91591,13.43,2720.13,1288.199951,16.413,0.2058,0.156974,1.35483,0.016221,7,17,17,15,15,3,8,0,0
2018-05-18,8250.969727,14.425,412136776.7,30487010.81,200628,25738.51699,13.42,2712.97,1290.199951,16.386999,0.2058,0.15708,1.351534,0.016095,7,17,17,15,15,3,8,0,0
2018-05-19,8247.179688,10.625,447479924.3,31722970.71,166175,22113.09693,13.42,2712.97,1290.199951,16.386999,0.2058,0.15708,1.351534,0.016095,7,17,17,15,15,3,8,0,0
2018-05-20,8513.25,10.625,262757456.6,29663037.55,151976,20849.18337,13.42,2712.97,1290.199951,16.386999,0.2058,0.15708,1.351534,0.016095,8,16,20,19,20,4,16,0,0
2018-05-21,8418.990234,11.50833333,289720578.8,32340950.66,193834,38774.66337,13.08,2733.01,1290.199951,16.452,0.2058,0.156671,1.347709,0.01604,8,16,20,19,20,4,16,0,0
2018-05-22,8041.779785,7.683333333,371715199.5,31104990.76,194837,33857.85837,13.22,2724.44,1291.699951,16.507999,0.2058,0.156713,1.343183,0.016252,8,16,20,19,20,4,16,0,0
2018-05-23,7557.819824,7.683333333,699344596.5,33370917.24,212101,37499.03009,12.58,2733.29,1289.300049,16.337999,0.2058,0.157129,1.344104,0.01634,8,16,20,19,20,4,16,0,0
2018-05-24,7587.339844,10.9,621630127.5,30616246.32,196719,34643.68946,12.53,2727.76,1303.699951,16.621,0.2516,0.156524,1.337131,0.016317,8,16,20,19,20,4,16,0,0
2018-05-25,7480.140137,6.9,731051376.7,37681533.93,187644,31985.4572,13.22,2721.33,1303.300049,16.481001,0.2516,0.156828,1.338348,0.016253,8,16,20,19,20,4,16,0,0
2018-05-26,7355.879883,6.9,206933926.4,34684139.19,152755,22914.36957,13.22,2721.33,1303.300049,16.481001,0.2516,0.156828,1.338348,0.016253,8,16,20,19,20,4,16,0,0
2018-05-27,7368.220215,6.933333333,212506321.2,35112338.44,138533,28871.82864,13.22,2721.33,1303.300049,16.481001,0.2516,0.156828,1.338348,0.016253,7,12,21,12,20,3,4,0,0
2018-05-28,7135.990234,8.666666667,279306859.8,33399541.44,177927,33408.0944,13.22,2721.33,1303.300049,16.481001,0.2516,0.15702,1.330902,0.016092,7,12,21,12,20,3,4,0,0
2018-05-29,7472.589844,8.666666667,457810459.5,29759847.82,195053,38187.61803,17.02,2689.86,1298.699951,16.305,0.2516,0.156292,1.331558,0.016054,7,12,21,12,20,3,4,0,0
2018-05-30,7406.52002,9.583333333,339813351.4,37253334.68,195426,37900.58175,14.94,2724.01,1301.5,16.479,0.2516,0.155846,1.325381,0.015907,7,12,21,12,20,3,4,0,0
2018-05-31,7494.169922,9.85,378650506.2,36396936.18,200522,31785.16777,15.43,2705.27,1300.099976,16.402,0.2635,0.155812,1.328356,0.016104,7,12,21,12,20,3,4,0,0
2018-06-01,7541.450195,9.85,302871386.7,35540537.68,197202,28438.85307,13.46,2734.62,1294.800049,16.388,0.2635,0.156023,1.328939,0.01605,7,12,21,12,20,3,4,0,0
2018-06-02,7643.450195,10.125,240176294.7,32543142.94,167346,23240.85431,13.46,2734.62,1294.800049,16.388,0.2635,0.156023,1.328939,0.01605,7,12,21,12,20,3,4,0,0
2018-06-03,7720.25,6.45,307593603.4,34898238.81,156195,14922.41762,13.46,2734.62,1294.800049,16.388,0.2635,0.156023,1.328939,0.01605,6,20,21,12,22,4,8,0,0
2018-06-04,7514.470215,6.45,294372762.3,39180231.3,200508,32078.72481,12.74,2746.87,1293.099976,16.379,0.2635,0.155778,1.335648,0.01609,6,20,21,12,22,4,8,0,0
2018-06-05,7633.759766,9.1,310610271.7,42980660.1,204234,40424.24168,12.4,2748.8,1297.5,16.490999,0.2635,0.156079,1.331647,0.016124,6,20,21,12,22,4,8,0,0
2018-06-06,7653.97998,13.95,379726332.7,36103754.49,197714,39125.32392,11.64,2772.35,1297.099976,16.642,0.2635,0.156128,1.340608,0.01611,6,20,21,12,22,4,8,0,0
2018-06-07,7678.240234,13.95,226860730.6,35121339.4,198796,34649.10851,12.13,2770.37,1298.699951,16.766001,0.2672,0.156546,1.342156,0.016214,6,20,21,12,22,4,8,0,0
2018-06-08,7624.919922,8.083333333,192350883.7,35612546.94,192087,32470.96001,12.18,2779.03,1298.099976,16.694,0.2672,0.156443,1.341922,0.016041,6,20,21,12,22,4,8,0,0
2018-06-09,7531.97998,8.35,245102804.1,35121339.4,164773,23816.80375,12.18,2779.03,1298.099976,16.694,0.2672,0.156443,1.341922,0.016041,6,20,21,12,22,4,8,0,0
2018-06-10,6786.02002,8.35,736759768.9,31191679.05,170406,24223.63544,12.18,2779.03,1298.099976,16.694,0.2672,0.156443,1.341922,0.016041,9,24,23,13,22,4,7,0,0
2018-06-11,6906.919922,9.85,378492500.8,34384528.08,202021,45110.36368,12.35,2782,1298.900024,16.905001,0.2672,0.156111,1.341382,0.01603,9,24,23,13,22,4,7,0,0
2018-06-12,6582.359863,8.216666667,459832204.9,35612546.94,204103,35884.64731,12.34,2786.85,1295.099976,16.849001,0.2672,0.156455,1.337435,0.015934,9,24,23,13,22,4,7,0,0
2018-06-13,6349.899902,8.216666667,582320290.4,35121339.4,199755,54099.16108,12.94,2775.63,1296.900024,16.952999,0.2672,0.156238,1.337256,0.015863,9,24,23,13,22,4,7,0,0
2018-06-14,6675.350098,15.075,507468883.7,37577377.12,199088,39947.9244,12.12,2782.49,1304,17.226,0.217,0.156316,1.338276,0.015989,9,24,23,13,22,4,7,0,0
2018-06-15,6456.580078,11.625,603633809.8,37577377.12,196440,31976.19445,11.98,2779.66,1274.599976,16.452,0.217,0.15614,1.325662,0.015984,9,24,23,13,22,4,7,0,0
2018-06-16,6550.160156,11.625,172210435.5,40770226.16,152101,15988.86599,11.98,2779.66,1274.599976,16.452,0.217,0.15614,1.325662,0.015984,9,24,23,13,22,4,7,0,0
2018-06-17,6499.27002,5.9,121723139.7,38559792.21,138692,13965.08361,11.98,2779.66,1274.599976,16.452,0.217,0.15614,1.325662,0.015984,8,17,19,13,16,3,7,0,0
2018-06-18,6734.819824,6.733333333,184473224.3,40279018.61,187789,30968.29293,12.31,2773.75,1276.199951,16.412001,0.217,0.155448,1.32751,0.015878,8,17,19,13,16,3,7,0,0
2018-06-19,6769.939941,6.733333333,233317200.4,39122596.14,182229,28903.68943,13.35,2762.59,1275.599976,16.302999,0.217,0.155308,1.325873,0.01578,8,17,19,13,16,3,7,0,0
2018-06-20,6776.549805,8.916666667,309788517,39122596.14,189569,25701.84624,12.79,2767.32,1271.199951,16.289,0.217,0.15419,1.317332,0.015672,8,17,19,13,16,3,7,0,0
2018-06-21,6729.740234,9.475,302034265.9,42908653.83,188899,29448.36126,14.64,2749.76,1267.199951,16.306,0.2618,0.154521,1.317523,0.015733,8,17,19,13,16,3,7,0,0
2018-06-22,6083.689941,9.475,478403874.5,38112980.76,193389,32990.72211,13.77,2754.88,1267.400024,16.438999,0.2618,0.154033,1.324784,0.015663,8,17,19,13,16,3,7,0,0
2018-06-23,6162.47998,8.25,558291379.5,40384615.37,155485,21547.44443,13.77,2754.88,1267.400024,16.438999,0.2618,0.154033,1.324784,0.015663,8,17,19,13,16,3,7,0,0
2018-06-24,6173.22998,9.55,289224701.2,43161057.68,149631,19724.30684,13.77,2754.88,1267.400024,16.438999,0.2618,0.154033,1.324784,0.015663,9,28,18,11,22,3,9,0,0
2018-06-25,6249.180176,9.55,501623219.9,39627403.83,190416,34368.00607,17.33,2717.07,1265.599976,16.308001,0.2618,0.153744,1.326242,0.015888,9,28,18,11,22,3,9,0,0
2018-06-26,6093.669922,8.25,363193880.4,36850961.53,187887,34518.29647,15.92,2723.06,1256.599976,16.238001,0.2618,0.152929,1.327845,0.015935,9,28,18,11,22,3,9,0,0
2018-06-27,6157.129883,17.025,326673797.5,30540865.37,179472,40542.05652,17.91,2699.63,1252.800049,16.139,0.2618,0.152015,1.322104,0.015853,9,28,18,11,22,3,9,0,0
2018-06-28,5903.439941,17.025,262900494.4,39627403.83,178519,49452.7446,16.85,2716.31,1247.800049,15.951,0.408,0.151472,1.312043,0.015849,9,28,18,11,22,3,9,0,0
2018-06-29,6218.299805,11.1,414797814.1,38112980.76,188020,36886.36503,16.09,2718.37,1251.300049,16.104,0.408,0.150889,1.307514,0.015915,9,28,18,11,22,3,9,0,0
2018-06-30,6404,12.375,514392178.5,35588942.3,172009,29093.69836,16.09,2718.37,1251.300049,16.104,0.408,0.150889,1.307514,0.015915,9,28,18,11,22,3,9,0,0
2018-07-01,6385.819824,12.375,224327884.6,37103365.37,148141,17716.44617,16.09,2718.37,1251.300049,16.104,0.408,0.150889,1.307514,0.015915,7,21,20,12,21,3,14,0,0
2018-07-02,6614.180176,8.133333333,281178824.1,37594816.26,188232,36607.38627,15.6,2726.71,1239.800049,15.744,0.408,0.150959,1.320777,0.015888,7,21,20,12,21,3,14,0,0
2018-07-03,6529.589844,17.475,406984481.1,30929068.69,206030,43498.65596,16.14,2713.22,1239.800049,15.744,0.408,0.149999,1.314406,0.015673,7,21,20,12,21,3,14,0,0
2018-07-04,6597.549805,17.475,345023639.3,35728406.94,195970,44860.78766,16.14,2713.22,1239.800049,15.744,0.408,0.15058,1.319435,0.015844,7,21,20,12,21,3,14,0,0
2018-07-05,6639.140137,9.316666667,359185743.4,36528296.65,188173,35810.2338,14.97,2736.61,1257.300049,16.007999,0.3928,0.1508,1.322926,0.01579,7,21,20,12,21,3,14,0,0
2018-07-06,6673.5,6.583333333,368324017.1,42660784.4,190932,39358.56536,13.37,2759.82,1254.300049,15.981,0.3928,0.150675,1.322576,0.015835,7,21,20,12,21,3,14,0,0
2018-07-07,6856.930176,6.583333333,216238561.7,41594264.79,162258,18502.66605,13.37,2759.82,1254.300049,15.981,0.3928,0.150675,1.322576,0.015835,7,21,20,12,21,3,14,0,0
2018-07-08,6773.879883,7.633333333,285993884.5,42127524.6,147552,16940.69468,13.37,2759.82,1254.300049,15.981,0.3928,0.150675,1.322576,0.015835,6,17,17,12,24,4,9,0,0
2018-07-09,6741.75,8.666666667,220696037.4,36261666.74,196412,39165.17894,12.69,2784.17,1258.099976,16.052999,0.3928,0.150621,1.329787,0.015897,6,17,17,12,24,4,9,0,0
2018-07-10,6329.950195,8.666666667,385405419.2,39727855.48,205157,295606.0645,12.64,2793.84,1253.800049,16.003,0.3928,0.151167,1.325557,0.016032,6,17,17,12,24,4,9,0,0
2018-07-11,6394.709961,14.275,361861965.5,35995036.84,192646,32361.2147,13.63,2774.02,1242.800049,15.732,0.3928,0.150798,1.325732,0.016192,6,17,17,12,24,4,9,0,0
2018-07-12,6228.810059,8.233333333,275030732,37594816.26,194808,35454.78235,12.58,2798.29,1245,15.898,0.2915,0.149638,1.321004,0.016042,6,17,17,12,24,4,9,0,0
2018-07-13,6238.049805,8.233333333,304859782.2,38128076.06,199289,37304.77211,12.18,2801.31,1239.599976,15.739,0.2915,0.150017,1.318044,0.016072,6,17,17,12,24,4,9,0,0
2018-07-14,6276.120117,13.275,243555155.3,35461777.04,169448,22048.51192,12.18,2801.31,1239.599976,15.739,0.2915,0.150017,1.318044,0.016072,6,17,17,12,24,4,9,0,0
2018-07-15,6359.640137,13.45,164361051.4,35461777.04,154160,17886.03246,12.18,2801.31,1239.599976,15.739,0.2915,0.150017,1.318044,0.016072,8,18,18,15,22,4,9,0,0
2018-07-16,6741.75,13.45,301675832.6,31995588.3,198732,39143.36531,12.83,2798.43,1238.099976,15.735,0.2915,0.149374,1.322769,0.016004,8,18,18,15,22,4,9,0,0
2018-07-17,7321.040039,14.25,499528836.9,40931868.49,223268,35597.78271,12.06,2809.55,1225.699951,15.546,0.2915,0.149441,1.323644,0.016048,8,18,18,15,22,4,9,0,0
2018-07-18,7370.779785,11.025,761941225,44793365.52,226717,40277.6371,12.1,2815.62,1226.300049,15.503,0.2915,0.149102,1.310616,0.015969,8,18,18,15,22,4,9,0,0
